Search keyword,Campaign,Ad group,Currency,Clicks,Impressions,Cost,CTR,Conv. value,Conversions,All conv.,Cost / conv.,Conv. value / cost
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,28,105,8.65,0.2667,424.57,2.0,108.0,4.32,49.08
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,30,672,60.13,0.0446,21.54,1.0,4.0,60.13,0.36
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,572,1739,119.06,0.3289,2526.87,14.33,772.33,8.31,21.22
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,41,193,7.27,0.21239999999999998,161.37,0.67,39.67,10.9,22.2
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,151,813,43.72,0.1857,370.41,2.87,229.87,15.25,8.47
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,452,1137,27.78,0.3975,2888.15,24.4,831.4,1.14,103.96
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,12,64,7.23,0.1875,131.67,0.67,10.67,10.84,18.21
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,67,564,12.85,0.1188,156.88,1.0,79.0,12.85,12.21
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,8,255,2.73,0.031400000000000004,150.37,1.0,18.0,2.73,55.08
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,858,1523,35.05,0.5634,4033.31,31.49,1486.49,1.11,115.07
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,155,401,19.4,0.3865,1573.28,8.1,208.1,2.4,81.1
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,401,900,8.35,0.4456,369.7,1.67,536.67,5.01,44.27
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,5,163,3.57,0.030699999999999998,26.85,1.0,10.0,3.57,7.52
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,220,2471,26.93,0.08900000000000001,1700.73,7.59,327.59,3.55,63.15
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2009,22805,603.85,0.08810000000000001,5182.3,32.05,1937.05,18.84,8.58
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,330,1694,30.23,0.1948,675.83,6.21,256.21,4.87,22.36
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,159,902,27.27,0.17629999999999998,652.03,4.69,256.69,5.81,23.91
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,251,718,9.1,0.3496,139.47,0.75,266.75,12.13,15.33
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,92,203,2.67,0.4532,26.66,1.17,111.17,2.29,9.98
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,87,247,19.96,0.3522,230.47,1.0,53.0,19.96,11.55
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,136,967,50.55,0.1406,738.08,16.0,265.0,3.16,14.6
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,70,1011,9.2,0.0692,273.37,4.76,148.76,1.93,29.71
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,67,192,3.62,0.349,540.66,3.12,149.12,1.16,149.35
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,44,290,20.9,0.1517,49.8,2.0,102.0,10.45,2.38
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,548,10291,798.83,0.0533,1745.82,13.32,350.32,59.98,2.19
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,983,16343,344.33,0.0601,5385.74,32.36,1040.36,10.64,15.64
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,871,6595,166.22,0.1321,1957.06,15.44,857.44,10.76,11.77
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,74,668,27.75,0.1108,210.37,1.02,44.02,27.23,7.58
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,419,3662,51.17,0.1144,2186.03,12.21,645.21,4.19,42.72
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,3283,33369,1324.53,0.0984,236.75,1.0,219.0,1324.53,0.18
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,182,7804,41.77,0.0233,661.08,10.42,265.42,4.01,15.83
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,78,1246,31.99,0.0626,372.46,2.0,43.0,16.0,11.64
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,476,1510,144.68,0.3152,419.96,3.15,249.15,45.94,2.9
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,50,444,14.49,0.11259999999999999,109.18,4.25,89.25,3.41,7.53
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,42,112,5.1,0.375,178.5,1.0,57.0,5.1,35.0
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,413,1314,7.97,0.3143,208.1,1.0,431.0,7.97,26.11
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1446,10853,1068.07,0.1332,9659.33,76.74,2161.74,13.92,9.04
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,33,116,3.85,0.2845,266.76,1.33,35.33,2.89,69.29
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,253,2711,40.57,0.0933,480.58,2.42,290.42,16.74,11.85
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1060,8999,997.56,0.11779999999999999,6120.64,48.56,1712.56,20.54,6.14
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,20,403,4.18,0.0496,323.6,1.5,40.5,2.79,77.42
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,4110,25475,1396.86,0.1613,28346.47,178.8,7232.8,7.81,20.29
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,125,259,4.86,0.4826,1263.04,8.61,324.61,0.56,259.89
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,52,487,5.13,0.10679999999999999,192.43,0.67,76.67,7.69,37.51
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,141,1786,113.4,0.0789,368.57,6.96,145.96,16.29,3.25
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,179,1150,11.57,0.1557,580.5,3.02,200.02,3.83,50.17
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,17,72,2.71,0.2361,105.54,0.62,43.62,4.4,38.95
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,30,330,2.61,0.0909,60.28,3.5,53.5,0.75,23.09
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,341,1154,30.43,0.2955,1701.68,8.92,488.92,3.41,55.92
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,43,219,5.31,0.1963,209.87,1.0,52.0,5.31,39.52
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1574,12193,207.68,0.1291,3598.51,24.54,1414.54,8.46,17.33
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,182,729,57.77,0.24969999999999998,264.49,1.0,126.0,57.77,4.58
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,529,921,22.36,0.5744,716.47,4.83,890.83,4.63,32.04
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,52,596,12.88,0.0872,82.2,3.95,68.95,3.26,6.38
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,21,823,10.45,0.0255,189.93,0.98,24.98,10.63,18.18
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,207,950,12.48,0.21789999999999998,126.53,0.67,309.67,18.72,10.14
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,24,132,7.82,0.1818,159.27,1.0,19.0,7.82,20.37
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1373,7128,398.99,0.19260000000000002,731.03,3.61,601.61,110.49,1.83
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,331,689,7.5,0.4804,1363.46,7.04,448.04,1.07,181.79
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,215,1087,22.43,0.1978,361.74,2.29,171.29,9.82,16.13
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,36,192,3.09,0.1875,150.84,0.67,72.67,4.63,48.82
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,89,488,6.19,0.18239999999999998,983.89,5.42,115.42,1.14,158.95
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,413,940,5.86,0.43939999999999996,935.69,4.15,499.15,1.41,159.67
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,11003,36445,463.71,0.3019,83234.59,452.42,17625.42,1.02,179.5
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,17,96,2.35,0.1771,26.65,1.0,9.0,2.35,11.34
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,51,386,35.9,0.1321,404.3,3.58,111.58,10.02,11.26
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,210,375,2.91,0.56,678.04,3.0,272.0,0.97,233.0
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,373,1791,33.19,0.20829999999999999,311.18,2.32,435.32,14.33,9.38
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,177,412,14.55,0.4296,853.86,3.82,322.82,3.8,58.68
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,65,265,7.19,0.24530000000000002,163.13,1.0,84.0,7.19,22.69
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,511,1180,40.97,0.43310000000000004,1417.81,9.25,651.25,4.43,34.61
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,5,402,7.29,0.0124,174.9,1.0,1.0,7.29,23.99
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,87,4125,28.5,0.021099999999999997,251.47,1.11,108.11,25.79,8.82
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,359,1382,5.55,0.25980000000000003,364.06,3.0,461.0,1.85,65.6
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,63,563,9.33,0.1119,232.65,1.0,48.0,9.33,24.94
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,410,2826,94.0,0.1451,1926.7,11.52,540.52,8.16,20.5
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,893,6233,198.21,0.1433,3549.94,20.52,1081.52,9.66,17.91
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,165,1801,55.62,0.0916,244.15,1.11,156.11,50.06,4.39
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,153,439,52.13,0.34850000000000003,310.76,2.0,55.0,26.06,5.96
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,103,670,7.37,0.1537,287.59,1.03,90.03,7.17,39.02
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,61,1504,41.69,0.0406,74.87,0.83,60.83,50.03,1.8
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,234,1774,61.99,0.1319,272.63,3.5,258.5,17.71,4.4
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,153,503,8.05,0.3042,217.51,1.0,130.0,8.05,27.02
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,293,1706,35.55,0.17170000000000002,2855.5,13.99,410.99,2.54,80.32
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,26,1353,8.13,0.0192,152.07,0.73,48.73,11.18,18.7
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1000,5461,322.96,0.18309999999999998,13867.35,74.46,2141.46,4.34,42.94
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,136,1824,64.9,0.0746,1211.85,7.19,221.19,9.02,18.67
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1711,9505,102.11,0.18,10923.22,92.51,2128.51,1.1,106.98
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,527,951,10.82,0.5542,1458.22,7.46,590.46,1.45,134.77
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,181,1889,44.08,0.0958,1708.61,10.19,394.19,4.32,38.76
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,181,1604,42.78,0.1128,1296.19,7.3,197.3,5.86,30.3
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,13016,109236,3790.27,0.1192,8198.38,43.51,4428.51,87.12,2.16
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,508,8422,361.61,0.0603,2662.43,80.2,997.2,4.51,7.36
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,231,2241,132.48,0.10310000000000001,1184.78,41.93,537.93,3.16,8.94
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1336,31780,693.16,0.042,641.43,4.0,460.0,173.29,0.93
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,3871,15056,405.06,0.2571,7934.9,47.93,4160.93,8.45,19.59
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,155,404,12.66,0.3837,319.81,1.6,152.6,7.91,25.26
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,969,2040,81.86,0.475,3623.78,25.23,1493.23,3.25,44.27
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,203,706,6.46,0.2875,981.7,6.13,190.13,1.05,151.97
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,30,230,11.47,0.1304,165.12,0.75,51.75,15.34,14.4
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,252,1478,29.06,0.1705,559.41,2.29,374.29,12.67,19.25
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,682,3188,39.02,0.2139,3297.63,19.27,890.27,2.02,84.51
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2216,3756,47.59,0.59,4414.97,21.45,3683.45,2.22,92.77
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,29,347,9.85,0.0836,196.69,1.14,31.14,8.62,19.97
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,43,278,4.93,0.1547,45.12,0.69,30.69,7.1,9.15
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,5822,41071,1026.58,0.1418,43908.32,230.3,9114.3,4.46,42.77
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,6,203,1.22,0.0296,13.25,0.67,15.67,1.83,10.86
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,789,7333,708.34,0.1076,3241.37,23.56,1049.56,30.06,4.58
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,3248,7602,107.71,0.42729999999999996,19801.98,115.14,6254.14,0.94,183.85
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1565,18704,604.64,0.0837,705.47,6.17,930.17,98.07,1.17
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,556,1758,20.52,0.31629999999999997,5763.81,31.8,969.8,0.65,280.89
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1839,10411,262.42,0.1766,6224.32,46.6,2265.6,5.63,23.72
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,209,2230,81.84,0.09369999999999999,281.37,1.42,267.42,57.77,3.44
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,33,188,13.87,0.17550000000000002,132.62,2.17,79.17,6.4,9.56
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,218,1641,78.24,0.1328,612.55,3.5,355.5,22.35,7.83
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,307,1755,102.57,0.17489999999999997,445.21,2.13,196.13,48.21,4.34
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,323,2885,170.51,0.11199999999999999,1214.16,7.91,470.91,21.55,7.12
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,95,509,15.61,0.1866,209.85,1.0,38.0,15.61,13.44
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,159,389,20.76,0.40869999999999995,54.58,1.45,201.45,14.32,2.63
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,249,2849,360.5,0.0874,540.02,2.43,184.43,148.61,1.5
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,48,633,15.6,0.0758,106.58,0.58,82.58,26.74,6.83
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1722,20488,590.73,0.084,1200.36,8.79,638.79,67.22,2.03
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,199,424,11.39,0.4693,1903.5,16.31,494.31,0.7,167.12
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,202,4143,36.05,0.048799999999999996,672.7,7.09,213.09,5.08,18.66
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,127,2552,327.31,0.049800000000000004,242.28,1.0,36.0,327.31,0.74
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,54,506,7.37,0.1067,505.17,2.08,73.08,3.54,68.54
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,30,162,6.03,0.1852,208.76,1.0,49.0,6.03,34.62
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,102,3654,18.4,0.0279,87.9,1.58,109.58,11.62,4.78
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,645,14370,230.54,0.0449,2806.76,16.36,667.36,14.1,12.17
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,614,1461,18.06,0.4203,1641.6,11.25,778.25,1.61,90.9
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,238,792,5.07,0.3005,264.99,1.5,277.5,3.39,52.27
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,379,2133,34.63,0.1777,237.75,2.0,442.0,17.32,6.87
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,576,2087,539.23,0.276,622.37,2.8,296.8,192.58,1.15
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,551,3065,82.97,0.17980000000000002,3751.81,22.5,1123.5,3.69,45.22
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2052,3689,70.43,0.5562,17153.96,94.64,4285.64,0.74,243.56
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,99,3070,21.54,0.0322,257.08,1.5,61.5,14.36,11.93
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,118,978,21.33,0.1207,1002.15,5.7,164.7,3.74,46.98
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,411,3569,160.46,0.1152,1284.78,5.32,360.32,30.15,8.01
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,140,1558,84.67,0.08990000000000001,1083.4,6.74,242.74,12.56,12.8
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,642,3758,138.52,0.17079999999999998,2094.79,12.86,633.86,10.77,15.12
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,571,1055,13.64,0.5412,2163.86,6.07,826.07,2.25,158.64
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,15,36,1.1,0.4167,12.4,1.0,32.0,1.1,11.27
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,105,2204,83.2,0.047599999999999996,674.83,3.0,57.0,27.73,8.11
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,964,9258,306.2,0.1041,304.9,1.65,261.65,185.21,1.0
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,437,1668,236.61,0.262,302.16,1.52,216.52,155.92,1.28
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,84,506,20.52,0.166,895.26,1.25,125.25,16.42,43.63
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,3864,18833,477.71,0.2052,16157.58,117.51,5228.51,4.07,33.82
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,280,1488,88.31,0.1882,156.37,2.5,162.5,35.32,1.77
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,27,325,9.86,0.08310000000000001,59.17,4.33,74.33,2.28,6.0
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,17798,33279,619.99,0.5347999999999999,182592.25,1155.24,37458.24,0.54,294.51
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,91,496,51.05,0.18350000000000002,572.03,4.75,141.75,10.75,11.21
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,97,447,6.47,0.217,855.21,4.2,152.2,1.54,132.18
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2494,9814,81.98,0.2541,10231.0,51.88,2725.88,1.58,124.8
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,145,1117,27.63,0.1298,167.94,2.42,138.42,11.43,6.08
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,131,460,15.58,0.2848,405.5,3.43,211.43,4.54,26.03
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,163,1001,9.51,0.1628,64.71,1.6,134.6,5.95,6.8
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,25,221,4.22,0.1131,43.23,0.67,18.67,6.33,10.24
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,64,406,7.86,0.1576,612.33,2.93,85.93,2.68,77.9
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,804,4245,241.33,0.1894,1442.09,7.6,513.6,31.73,5.98
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,3447,65096,1371.47,0.053,1658.95,9.43,1103.43,145.51,1.21
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,321,1619,46.35,0.19829999999999998,331.86,2.0,252.0,23.18,7.16
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,171,556,2.31,0.30760000000000004,615.16,2.45,268.45,0.94,266.3
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,149,4771,67.3,0.031200000000000002,1091.11,5.5,215.5,12.25,16.21
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,66,745,23.39,0.0886,453.17,2.0,74.0,11.7,19.37
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2798,17865,900.44,0.1566,5806.59,35.75,2830.75,25.18,6.45
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,793,1469,31.35,0.5398,6625.89,50.77,1732.77,0.62,211.35
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,194,1035,63.89,0.18739999999999998,355.88,2.0,124.0,31.94,5.57
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,880,17622,346.68,0.0499,522.95,3.0,199.0,115.56,1.51
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,982,4323,170.36,0.22719999999999999,2693.09,16.08,980.08,10.59,15.81
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1895,5314,48.43,0.3566,9643.71,52.39,2868.39,0.92,199.13
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,116,1257,45.54,0.09230000000000001,366.28,2.75,258.75,16.56,8.04
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,213,2685,422.59,0.0793,163.21,1.0,63.0,422.59,0.39
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,37,120,1.88,0.30829999999999996,444.42,1.0,93.0,1.88,236.39
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,31,92,2.04,0.337,217.17,1.17,71.17,1.75,106.45
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,434,2370,121.95,0.18309999999999998,1435.11,8.16,503.16,14.94,11.77
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,4384,25922,1373.61,0.1691,10480.92,55.76,3164.76,24.63,7.63
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1241,2660,26.58,0.46649999999999997,6101.11,39.18,2400.18,0.68,229.54
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,17,71,2.74,0.2394,162.35,1.0,2.0,2.74,59.25
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,268,503,4.06,0.5328,253.77,1.0,311.0,4.06,62.5
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,183,1421,32.85,0.1288,142.46,0.7,277.7,46.93,4.34
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,845,5742,248.87,0.1472,3020.03,19.83,842.83,12.55,12.13
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,172,3765,36.9,0.045700000000000005,527.05,3.62,182.62,10.18,14.28
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,127,318,80.0,0.3994,226.29,1.0,88.0,80.0,2.83
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,81,756,26.69,0.10710000000000001,203.28,8.59,93.59,3.11,7.62
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,22,392,17.24,0.056100000000000004,24.9,1.0,9.0,17.24,1.44
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,12,42,11.8,0.2857,59.26,3.5,20.5,3.37,5.02
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1088,2008,18.26,0.5418,3200.39,11.41,1690.41,1.6,175.27
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,46,72,1.97,0.6389,189.9,1.0,54.0,1.97,96.4
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,46,3595,20.71,0.0128,110.93,2.25,65.25,9.2,5.36
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,228,1726,85.85,0.1321,373.24,1.87,346.87,45.99,4.35
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,393,1328,14.35,0.2959,2543.91,14.49,679.49,0.99,177.28
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,510,1239,34.87,0.41159999999999997,2127.77,12.89,753.89,2.7,61.02
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1210,10746,913.39,0.11259999999999999,6054.94,35.97,1520.97,25.4,6.63
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,443,6763,157.5,0.0655,1242.0,12.94,537.94,12.17,7.89
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,329,6206,49.01,0.053,1727.94,10.02,326.02,4.89,35.26
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,96,272,1.26,0.3529,595.21,3.14,235.14,0.4,472.39
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,88,5823,28.88,0.0151,449.91,1.94,68.94,14.9,15.58
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,15224,23909,350.91,0.6367,85944.22,538.7,25609.7,0.65,244.92
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,94,144,1.71,0.6528,447.7,3.13,158.13,0.55,261.81
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,294,2782,71.54,0.1057,15.25,1.0,203.0,71.54,0.21
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,170,869,257.7,0.1956,210.41,1.0,99.0,257.7,0.82
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,100,577,7.89,0.17329999999999998,888.94,4.07,145.07,1.94,112.67
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,22,65,1.06,0.3385,253.2,1.0,30.0,1.06,238.87
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,109,899,96.64,0.12119999999999999,216.21,0.99,53.99,97.62,2.24
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,429,753,8.36,0.5697,4917.2,33.92,871.92,0.25,588.18
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,23,605,12.35,0.038,34.9,1.0,25.0,12.35,2.83
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,42,520,16.0,0.0808,156.45,2.5,30.5,6.4,9.78
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,255,4493,94.19,0.056799999999999996,367.53,1.99,65.99,47.33,3.9
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,312,1404,76.05,0.22219999999999998,1897.08,13.02,687.02,5.84,24.95
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,85,1131,25.78,0.07519999999999999,819.14,3.4,107.4,7.58,31.77
