Search keyword,Campaign,Ad group,Currency,Clicks,Impressions,Cost,CTR,Conv. value,Conversions,All conv.,Cost / conv.,Conv. value / cost
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,562,3646,793.71,0.15410000000000001,487.21,2.51,274.51,316.22,0.61
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,161,843,152.62,0.191,283.62,1.5,92.5,101.75,1.86
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,24,312,11.02,0.07690000000000001,19.33,1.27,15.27,8.71,1.75
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,210,664,22.45,0.31629999999999997,2507.63,13.08,447.08,1.72,111.7
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,246,3641,26.54,0.0676,292.68,1.33,335.33,19.91,11.03
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,16,384,1.09,0.0417,413.23,1.67,19.67,0.65,379.11
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,3067,10927,81.23,0.2807,10947.85,62.86,5210.86,1.29,134.78
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,394,1749,54.8,0.2253,1530.42,11.56,499.56,4.74,27.93
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,6043,10215,189.39,0.5916,22453.72,143.66,9771.66,1.32,118.56
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,17,170,10.77,0.1,79.98,1.93,30.93,5.59,7.43
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,695,2599,718.81,0.26739999999999997,697.26,3.35,392.35,214.38,0.97
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,107,607,4.75,0.17629999999999998,1256.53,8.39,239.39,0.57,264.53
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,67,234,4.36,0.2863,322.66,3.33,102.33,1.31,74.0
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1052,16059,166.75,0.0655,2996.53,19.87,1391.87,8.39,17.97
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,41,2679,7.9,0.015300000000000001,277.37,1.33,47.33,5.93,35.11
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1078,34622,214.46,0.0311,3754.04,19.46,1007.46,11.02,17.5
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,38,532,15.27,0.07139999999999999,171.9,1.0,20.0,15.27,11.26
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,11,1194,1.28,0.0092,210.21,0.85,16.85,1.5,164.23
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,2805,33853,3121.95,0.08289999999999999,1889.24,13.03,1221.03,239.65,0.61
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1380,7568,120.06,0.18230000000000002,7014.7,38.02,1865.02,3.16,58.43
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,50,808,67.14,0.061900000000000004,197.92,1.0,18.0,67.14,2.95
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1665,17506,463.21,0.0951,7086.12,38.49,1926.49,12.04,15.3
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,253,3976,308.06,0.0636,1402.22,32.74,414.74,9.41,4.55
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1966,3068,82.34,0.6408,10516.97,61.1,3928.1,1.35,127.73
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,64,274,6.26,0.2336,785.0,5.01,114.01,1.25,125.4
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2005,9127,127.83,0.21969999999999998,5506.15,26.49,2491.49,4.83,43.07
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,10,36,4.03,0.2778,358.65,2.0,2.0,2.02,89.0
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,387,1719,46.4,0.22510000000000002,2112.93,12.0,667.0,3.87,45.54
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,3097,17541,245.56,0.1766,33529.36,116.14,6446.14,2.11,136.54
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,13977,64280,2854.42,0.21739999999999998,141131.27,929.38,29725.38,3.07,49.44
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,121,4091,17.55,0.0296,576.66,3.0,172.0,5.85,32.86
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,454,4009,735.45,0.11320000000000001,2942.51,17.21,793.21,42.73,4.0
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,169,4682,23.47,0.0361,816.69,4.23,222.23,5.54,34.8
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,188,1520,88.95,0.12369999999999999,1038.35,5.58,193.58,15.94,11.67
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,52,207,8.7,0.25120000000000003,853.22,4.58,123.58,1.9,98.07
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,165,1514,24.95,0.109,258.95,1.85,132.85,13.49,10.38
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,4821,15449,197.04,0.3121,40019.99,234.14,8782.14,0.84,203.11
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,191,3971,249.82,0.0481,314.3,2.0,40.0,124.91,1.26
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2130,13798,780.4,0.15439999999999998,17570.27,91.43,3447.43,8.54,22.51
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,988,3103,43.72,0.3184,6293.85,46.39,1829.39,0.94,143.96
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,182,16855,27.19,0.0108,447.7,2.96,309.96,9.18,16.47
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,9194,48259,1003.62,0.1905,65443.45,554.29,18943.29,1.81,65.21
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,79,190,58.36,0.4158,21.15,1.0,16.0,58.36,0.36
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,225,1128,35.98,0.19949999999999998,1099.53,6.33,413.33,5.69,30.56
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1316,30479,253.33,0.0432,3455.26,16.35,1441.35,15.49,13.64
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,534,3987,187.6,0.13390000000000002,476.49,2.0,331.0,93.8,2.54
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,86,358,11.17,0.2402,138.87,1.01,166.01,11.11,12.43
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,11,122,1.92,0.0902,74.77,5.0,20.0,0.38,38.94
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,172,1916,290.82,0.0898,26.4,1.0,12.0,290.82,0.09
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,32,1109,26.71,0.028900000000000002,296.84,2.58,36.58,10.34,11.11
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,154,884,19.5,0.17420000000000002,1882.74,9.5,325.5,2.05,96.55
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,3490,11862,223.35,0.2942,27909.88,153.41,5968.41,1.46,124.96
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,51,1073,43.96,0.0475,208.75,1.0,28.0,43.96,4.75
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,620,11736,83.78,0.0528,885.73,3.81,633.81,21.99,10.57
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,61,671,21.31,0.0909,407.71,2.0,66.0,10.66,19.13
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,38,453,13.94,0.0839,217.55,1.0,46.0,13.94,15.61
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,74,620,7.02,0.11939999999999999,468.24,1.76,132.76,3.98,66.7
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,508,2068,29.04,0.24559999999999998,4850.01,32.71,1117.71,0.89,167.01
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,15,199,5.06,0.0754,169.85,1.0,7.0,5.06,33.57
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,11283,20700,353.26,0.5451,68943.86,428.07,21146.07,0.83,195.16
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,75,1607,27.75,0.0467,221.65,1.0,55.0,27.75,7.99
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,293,558,6.86,0.5251,2790.09,19.44,565.44,0.35,406.72
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,46094,208577,10004.47,0.221,345588.17,2258.13,88050.13,4.43,34.54
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,4083,13674,1337.2,0.2986,4626.17,25.24,2690.24,52.98,3.46
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,549,4396,190.02,0.1249,1931.94,10.5,424.5,18.1,10.17
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,30,473,7.53,0.0634,194.01,1.0,55.0,7.53,25.76
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,710,6407,1082.88,0.1108,6444.08,37.46,1154.46,28.9,5.95
