Search keyword,Campaign,Ad group,Currency,Clicks,Impressions,Cost,CTR,Conv. value,All conv.,Avg. CPC,Conversions,Cost / conv.,Conv. value / cost
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1110,27777,1559.25,0.04,6303.0,42.37,1.4,25.27,61.71,4.04
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,9857,122788,12591.0,0.0803,53028.14,619.7,1.28,289.96,43.38,4.22
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,4,9,16.41,0.44439999999999996,184.97,3.0,4.1,2.0,8.2,11.27
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,23,237,26.63,0.09699999999999999,84.99,2.0,1.16,1.0,26.63,3.19
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,509,10590,737.5,0.0481,4638.44,41.17,1.45,13.17,56.01,6.29
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,240,5670,342.36,0.042300000000000004,1319.64,10.0,1.43,7.0,48.91,3.85
anonymized_keyword,anonymized,anonymized_ad_group,USD,34,571,20.12,0.059500000000000004,409.71,3.0,0.59,2.0,10.06,20.36
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,2,86,2.4,0.0233,202.16,2.0,1.2,1.0,2.4,84.23
anonymized_keyword,anonymized,anonymized_ad_group,USD,85,1250,118.11,0.068,501.57,4.0,1.39,2.0,59.06,4.25
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,14,127,12.87,0.11019999999999999,115.03,2.75,0.92,0.75,17.16,8.94
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,740,23077,969.68,0.0321,1506.46,24.56,1.31,9.16,105.68,1.56
